id,date,Readers,group,Topic
5,180110,0.0,World events,Thailand cave rescue
5,180112,0.0,World events,Thailand cave rescue
5,180113,0.0,World events,Thailand cave rescue
5,180114,0.0,World events,Thailand cave rescue
5,180115,0.0,World events,Thailand cave rescue
5,180116,0.0,World events,Thailand cave rescue
5,180117,0.0,World events,Thailand cave rescue
5,180118,0.0,World events,Thailand cave rescue
5,180119,0.0,World events,Thailand cave rescue
5,180111,0.0,World events,Thailand cave rescue
5,180211,0.0,World events,Thailand cave rescue
5,180212,0.0,World events,Thailand cave rescue
5,180213,0.0,World events,Thailand cave rescue
5,180308,0.0,World events,Thailand cave rescue
5,180309,0.0,World events,Thailand cave rescue
5,180310,0.0,World events,Thailand cave rescue
5,180311,0.0,World events,Thailand cave rescue
5,180312,0.0,World events,Thailand cave rescue
5,180313,0.0,World events,Thailand cave rescue
5,180314,0.0,World events,Thailand cave rescue
5,180315,0.0,World events,Thailand cave rescue
5,180307,0.0,World events,Thailand cave rescue
5,180316,0.0,World events,Thailand cave rescue
5,180318,0.0,World events,Thailand cave rescue
5,180319,0.0,World events,Thailand cave rescue
5,180320,0.0,World events,Thailand cave rescue
5,180321,0.0,World events,Thailand cave rescue
5,180322,0.0,World events,Thailand cave rescue
5,180323,0.0,World events,Thailand cave rescue
5,180324,0.0,World events,Thailand cave rescue
5,180325,0.0,World events,Thailand cave rescue
5,180317,0.0,World events,Thailand cave rescue
5,180327,0.0,World events,Thailand cave rescue
5,180306,0.0,World events,Thailand cave rescue
5,180304,0.0,World events,Thailand cave rescue
5,180214,0.0,World events,Thailand cave rescue
5,180215,0.0,World events,Thailand cave rescue
5,180216,0.0,World events,Thailand cave rescue
5,180217,0.0,World events,Thailand cave rescue
5,180218,0.0,World events,Thailand cave rescue
5,180219,0.0,World events,Thailand cave rescue
5,180220,0.0,World events,Thailand cave rescue
5,180221,0.0,World events,Thailand cave rescue
5,180305,0.0,World events,Thailand cave rescue
5,180222,0.0,World events,Thailand cave rescue
5,180224,0.0,World events,Thailand cave rescue
5,180225,0.0,World events,Thailand cave rescue
5,180226,0.0,World events,Thailand cave rescue
5,180227,0.0,World events,Thailand cave rescue
5,180228,0.0,World events,Thailand cave rescue
5,180301,0.0,World events,Thailand cave rescue
5,180302,0.0,World events,Thailand cave rescue
5,180303,0.0,World events,Thailand cave rescue
5,180223,0.0,World events,Thailand cave rescue
5,180621,0.00019,World events,Thailand cave rescue
5,180509,0.0,World events,Thailand cave rescue
5,180623,9e-05,World events,Thailand cave rescue
5,181012,0.04202,World events,Thailand cave rescue
5,181013,0.01686,World events,Thailand cave rescue
5,181014,0.01703,World events,Thailand cave rescue
5,181015,0.07429,World events,Thailand cave rescue
5,181016,0.0457,World events,Thailand cave rescue
5,181017,0.04929,World events,Thailand cave rescue
5,181018,0.04273,World events,Thailand cave rescue
5,181019,0.00579,World events,Thailand cave rescue
5,181020,0.08805,World events,Thailand cave rescue
5,181021,0.01152,World events,Thailand cave rescue
5,181022,0.0033,World events,Thailand cave rescue
5,181023,0.00319,World events,Thailand cave rescue
5,181024,0.00193,World events,Thailand cave rescue
5,181025,0.00447,World events,Thailand cave rescue
5,181026,0.00203,World events,Thailand cave rescue
5,181027,0.07354,World events,Thailand cave rescue
5,181028,0.17217000000000002,World events,Thailand cave rescue
5,181011,0.00495,World events,Thailand cave rescue
5,181010,0.01265,World events,Thailand cave rescue
5,181009,0.01165,World events,Thailand cave rescue
5,181008,0.00559,World events,Thailand cave rescue
5,180920,0.00691,World events,Thailand cave rescue
5,180921,0.0099,World events,Thailand cave rescue
5,180922,0.00518,World events,Thailand cave rescue
5,180923,0.00403,World events,Thailand cave rescue
5,180924,0.0049700000000000005,World events,Thailand cave rescue
5,180925,0.00893,World events,Thailand cave rescue
5,180926,0.16125,World events,Thailand cave rescue
5,180927,0.13137,World events,Thailand cave rescue
5,181029,0.04777,World events,Thailand cave rescue
5,180928,0.07631,World events,Thailand cave rescue
5,180930,0.01021,World events,Thailand cave rescue
5,181001,0.007120000000000001,World events,Thailand cave rescue
5,181002,0.0040100000000000005,World events,Thailand cave rescue
5,181003,0.009000000000000001,World events,Thailand cave rescue
5,181004,0.0106,World events,Thailand cave rescue
5,181005,0.01036,World events,Thailand cave rescue
5,181006,0.014730000000000004,World events,Thailand cave rescue
5,181007,0.008020000000000001,World events,Thailand cave rescue
5,180929,0.060120000000000014,World events,Thailand cave rescue
5,181030,0.04182,World events,Thailand cave rescue
5,181031,0.02542,World events,Thailand cave rescue
5,181101,0.06944,World events,Thailand cave rescue
5,181124,0.00965,World events,Thailand cave rescue
5,181125,0.0076900000000000015,World events,Thailand cave rescue
5,181126,0.005,World events,Thailand cave rescue
5,181127,0.00445,World events,Thailand cave rescue
5,181128,0.01222,World events,Thailand cave rescue
5,181129,0.01139,World events,Thailand cave rescue
5,181130,0.00505,World events,Thailand cave rescue
5,181201,0.22937,World events,Thailand cave rescue
5,181123,0.0151,World events,Thailand cave rescue
5,181202,0.389,World events,Thailand cave rescue
5,181204,0.04648,World events,Thailand cave rescue
5,181205,0.03708,World events,Thailand cave rescue
5,181206,0.01191,World events,Thailand cave rescue
5,181207,0.01327,World events,Thailand cave rescue
5,181208,0.01765,World events,Thailand cave rescue
5,181209,0.01219,World events,Thailand cave rescue
5,181210,0.00661,World events,Thailand cave rescue
5,181211,0.0038,World events,Thailand cave rescue
5,181203,0.07408,World events,Thailand cave rescue
5,180919,0.0125,World events,Thailand cave rescue
5,181122,0.0484,World events,Thailand cave rescue
5,181120,0.0079,World events,Thailand cave rescue
5,181102,0.01157,World events,Thailand cave rescue
5,181103,0.00035,World events,Thailand cave rescue
5,181104,0.00146,World events,Thailand cave rescue
5,181105,0.00425,World events,Thailand cave rescue
5,181106,0.03071,World events,Thailand cave rescue
5,181107,0.00495,World events,Thailand cave rescue
5,181108,0.00607,World events,Thailand cave rescue
5,181109,0.02191,World events,Thailand cave rescue
5,181121,0.030930000000000006,World events,Thailand cave rescue
5,181110,0.06252,World events,Thailand cave rescue
5,181112,0.016390000000000002,World events,Thailand cave rescue
5,181113,0.00948,World events,Thailand cave rescue
5,181114,0.02201,World events,Thailand cave rescue
5,181115,0.00861,World events,Thailand cave rescue
5,181116,0.00515,World events,Thailand cave rescue
5,181117,0.17794,World events,Thailand cave rescue
5,181118,0.03125,World events,Thailand cave rescue
5,181119,0.0121,World events,Thailand cave rescue
5,181111,0.019180000000000003,World events,Thailand cave rescue
5,180918,0.04304,World events,Thailand cave rescue
5,180622,0.00109,World events,Thailand cave rescue
5,180916,0.00863,World events,Thailand cave rescue
5,180716,7.8014899999999985,World events,Thailand cave rescue
5,180717,2.29107,World events,Thailand cave rescue
5,180718,5.30837,World events,Thailand cave rescue
5,180719,2.02197,World events,Thailand cave rescue
5,180720,0.5987100000000001,World events,Thailand cave rescue
5,180721,0.3926,World events,Thailand cave rescue
5,180722,0.50688,World events,Thailand cave rescue
5,180723,0.26927,World events,Thailand cave rescue
5,180715,8.85095,World events,Thailand cave rescue
5,180724,0.79343,World events,Thailand cave rescue
5,180726,0.38608,World events,Thailand cave rescue
5,180727,0.31853000000000004,World events,Thailand cave rescue
5,180728,0.44545,World events,Thailand cave rescue
5,180729,0.25875,World events,Thailand cave rescue
5,180730,0.21518,World events,Thailand cave rescue
5,180731,0.1931,World events,Thailand cave rescue
5,180801,0.15671,World events,Thailand cave rescue
5,180802,0.08912,World events,Thailand cave rescue
5,180725,0.67635,World events,Thailand cave rescue
5,180803,0.09406,World events,Thailand cave rescue
5,180714,7.532389999999999,World events,Thailand cave rescue
5,180712,14.41738,World events,Thailand cave rescue
5,180917,0.04505,World events,Thailand cave rescue
5,180625,0.38605,World events,Thailand cave rescue
5,180626,1.2688700000000002,World events,Thailand cave rescue
5,180627,1.06855,World events,Thailand cave rescue
5,180628,0.62789,World events,Thailand cave rescue
5,180629,0.92907,World events,Thailand cave rescue
5,180630,0.93798,World events,Thailand cave rescue
5,180701,1.23942,World events,Thailand cave rescue
5,180713,6.3515,World events,Thailand cave rescue
5,180702,9.55572,World events,Thailand cave rescue
5,180704,10.41725,World events,Thailand cave rescue
5,180705,11.0237,World events,Thailand cave rescue
5,180706,17.75698,World events,Thailand cave rescue
5,180707,15.56515,World events,Thailand cave rescue
5,180708,42.74373,World events,Thailand cave rescue
5,180709,35.41217,World events,Thailand cave rescue
5,180710,53.36283,World events,Thailand cave rescue
5,180711,30.38521,World events,Thailand cave rescue
5,180703,13.80891,World events,Thailand cave rescue
5,180804,0.3736,World events,Thailand cave rescue
5,180624,0.02816,World events,Thailand cave rescue
5,180806,0.31411999999999995,World events,Thailand cave rescue
5,180829,0.34803,World events,Thailand cave rescue
5,180830,0.19947,World events,Thailand cave rescue
5,180831,0.06355,World events,Thailand cave rescue
5,180901,0.03867,World events,Thailand cave rescue
5,180902,0.02351,World events,Thailand cave rescue
5,180903,0.05533,World events,Thailand cave rescue
5,180904,0.02951,World events,Thailand cave rescue
5,180905,0.93086,World events,Thailand cave rescue
5,180828,0.44703,World events,Thailand cave rescue
5,180906,0.2228,World events,Thailand cave rescue
5,180908,0.01192,World events,Thailand cave rescue
5,180909,0.0086,World events,Thailand cave rescue
5,180910,0.01574,World events,Thailand cave rescue
5,180911,0.01049,World events,Thailand cave rescue
5,180912,0.00443,World events,Thailand cave rescue
5,180913,0.0046,World events,Thailand cave rescue
5,180914,0.00606,World events,Thailand cave rescue
5,180805,0.25885,World events,Thailand cave rescue
5,180907,0.05056,World events,Thailand cave rescue
5,180827,0.31787,World events,Thailand cave rescue
5,180915,0.00302,World events,Thailand cave rescue
5,180825,0.23248,World events,Thailand cave rescue
5,180826,0.19433,World events,Thailand cave rescue
5,180807,0.17837,World events,Thailand cave rescue
5,180808,0.40196,World events,Thailand cave rescue
5,180809,0.33795,World events,Thailand cave rescue
5,180810,0.2958,World events,Thailand cave rescue
5,180811,0.40267,World events,Thailand cave rescue
5,180813,0.29718,World events,Thailand cave rescue
5,180814,0.21104,World events,Thailand cave rescue
5,180815,0.19452,World events,Thailand cave rescue
5,180812,0.326,World events,Thailand cave rescue
5,180817,0.44319,World events,Thailand cave rescue
5,180824,0.31338,World events,Thailand cave rescue
5,180816,0.90128,World events,Thailand cave rescue
5,180822,0.39965,World events,Thailand cave rescue
5,180821,0.31185,World events,Thailand cave rescue
5,180823,0.38506,World events,Thailand cave rescue
5,180819,0.56938,World events,Thailand cave rescue
5,180818,0.31956,World events,Thailand cave rescue
5,180820,0.49,World events,Thailand cave rescue
6,180419,0.79077,World events,Segei Skripal poisoned
6,180425,1.24079,World events,Segei Skripal poisoned
6,180420,1.24885,World events,Segei Skripal poisoned
6,180421,0.96531,World events,Segei Skripal poisoned
6,180422,1.05134,World events,Segei Skripal poisoned
6,180423,0.7295,World events,Segei Skripal poisoned
6,180424,0.56872,World events,Segei Skripal poisoned
6,180426,1.15559,World events,Segei Skripal poisoned
6,180505,0.54877,World events,Segei Skripal poisoned
6,180428,0.93335,World events,Segei Skripal poisoned
6,180429,0.33179000000000003,World events,Segei Skripal poisoned
6,180430,0.56853,World events,Segei Skripal poisoned
6,180501,0.36347,World events,Segei Skripal poisoned
6,180502,0.37831,World events,Segei Skripal poisoned
6,180503,0.51759,World events,Segei Skripal poisoned
6,180504,0.67089,World events,Segei Skripal poisoned
6,180506,0.30843000000000004,World events,Segei Skripal poisoned
6,180427,0.86815,World events,Segei Skripal poisoned
6,180418,1.65576,World events,Segei Skripal poisoned
6,180409,1.14719,World events,Segei Skripal poisoned
6,180416,1.20947,World events,Segei Skripal poisoned
6,180329,3.3185300000000004,World events,Segei Skripal poisoned
6,180507,0.48271,World events,Segei Skripal poisoned
6,180330,4.02497,World events,Segei Skripal poisoned
6,180331,4.1947800000000015,World events,Segei Skripal poisoned
6,180401,2.2648900000000003,World events,Segei Skripal poisoned
6,180402,2.4757,World events,Segei Skripal poisoned
6,180403,3.30872,World events,Segei Skripal poisoned
6,180404,4.7102,World events,Segei Skripal poisoned
6,180417,2.20522,World events,Segei Skripal poisoned
6,180405,5.42702,World events,Segei Skripal poisoned
6,180407,1.85596,World events,Segei Skripal poisoned
6,180408,1.79666,World events,Segei Skripal poisoned
6,180410,2.38449,World events,Segei Skripal poisoned
6,180411,1.7686,World events,Segei Skripal poisoned
6,180412,2.7732900000000003,World events,Segei Skripal poisoned
6,180413,2.98263,World events,Segei Skripal poisoned
6,180414,2.11825,World events,Segei Skripal poisoned
6,180415,1.63003,World events,Segei Skripal poisoned
6,180406,5.00842,World events,Segei Skripal poisoned
6,180508,0.45924,World events,Segei Skripal poisoned
6,180530,0.5672,World events,Segei Skripal poisoned
6,180511,0.8934,World events,Segei Skripal poisoned
6,180604,0.41437,World events,Segei Skripal poisoned
6,180605,0.54182,World events,Segei Skripal poisoned
6,180606,0.6775899999999999,World events,Segei Skripal poisoned
6,180607,0.40838,World events,Segei Skripal poisoned
6,180608,0.4886,World events,Segei Skripal poisoned
6,180609,0.53432,World events,Segei Skripal poisoned
6,180610,0.5395800000000001,World events,Segei Skripal poisoned
6,180611,0.39134,World events,Segei Skripal poisoned
6,180612,0.25687,World events,Segei Skripal poisoned
6,180613,0.23893000000000006,World events,Segei Skripal poisoned
6,180614,0.28072,World events,Segei Skripal poisoned
6,180615,0.25799,World events,Segei Skripal poisoned
6,180616,0.0804,World events,Segei Skripal poisoned
6,180617,0.04488,World events,Segei Skripal poisoned
6,180618,0.25573,World events,Segei Skripal poisoned
6,180619,0.05341,World events,Segei Skripal poisoned
6,180328,4.142,World events,Segei Skripal poisoned
6,180603,0.19852,World events,Segei Skripal poisoned
6,180602,0.5807899999999999,World events,Segei Skripal poisoned
6,180601,0.91584,World events,Segei Skripal poisoned
6,180531,0.70298,World events,Segei Skripal poisoned
6,180512,0.64783,World events,Segei Skripal poisoned
6,180513,0.75293,World events,Segei Skripal poisoned
6,180514,1.17419,World events,Segei Skripal poisoned
6,180515,0.7882399999999999,World events,Segei Skripal poisoned
6,180516,0.40474,World events,Segei Skripal poisoned
6,180517,0.5221100000000001,World events,Segei Skripal poisoned
6,180518,1.18169,World events,Segei Skripal poisoned
6,180519,0.42699,World events,Segei Skripal poisoned
6,180509,0.44708,World events,Segei Skripal poisoned
6,180520,0.30408,World events,Segei Skripal poisoned
6,180522,0.66157,World events,Segei Skripal poisoned
6,180523,1.36017,World events,Segei Skripal poisoned
6,180524,1.35282,World events,Segei Skripal poisoned
6,180525,0.7845300000000001,World events,Segei Skripal poisoned
6,180526,0.716,World events,Segei Skripal poisoned
6,180527,1.0044799999999998,World events,Segei Skripal poisoned
6,180528,1.6788,World events,Segei Skripal poisoned
6,180529,1.86975,World events,Segei Skripal poisoned
6,180521,0.93096,World events,Segei Skripal poisoned
6,180327,5.07913,World events,Segei Skripal poisoned
6,180212,0.0,World events,Segei Skripal poisoned
6,180325,1.30369,World events,Segei Skripal poisoned
6,180123,0.0,World events,Segei Skripal poisoned
6,180124,0.0,World events,Segei Skripal poisoned
6,180125,0.0,World events,Segei Skripal poisoned
6,180126,0.0,World events,Segei Skripal poisoned
6,180127,0.0,World events,Segei Skripal poisoned
6,180128,0.0,World events,Segei Skripal poisoned
6,180129,0.0,World events,Segei Skripal poisoned
6,180130,0.0,World events,Segei Skripal poisoned
6,180131,0.0,World events,Segei Skripal poisoned
6,180201,0.0,World events,Segei Skripal poisoned
6,180202,0.0,World events,Segei Skripal poisoned
6,180203,0.0,World events,Segei Skripal poisoned
6,180204,0.0,World events,Segei Skripal poisoned
6,180205,0.0,World events,Segei Skripal poisoned
6,180206,0.0,World events,Segei Skripal poisoned
6,180207,0.0,World events,Segei Skripal poisoned
6,180208,0.0,World events,Segei Skripal poisoned
6,180122,0.0,World events,Segei Skripal poisoned
6,180121,0.0,World events,Segei Skripal poisoned
6,180120,0.0,World events,Segei Skripal poisoned
6,180119,0.0,World events,Segei Skripal poisoned
6,180101,0.0,World events,Segei Skripal poisoned
6,180102,0.0,World events,Segei Skripal poisoned
6,180103,0.0,World events,Segei Skripal poisoned
6,180104,0.0,World events,Segei Skripal poisoned
6,180105,0.0,World events,Segei Skripal poisoned
6,180106,0.0,World events,Segei Skripal poisoned
6,180107,0.0,World events,Segei Skripal poisoned
6,180108,0.0,World events,Segei Skripal poisoned
6,180209,0.0,World events,Segei Skripal poisoned
6,180109,0.0,World events,Segei Skripal poisoned
6,180111,0.0,World events,Segei Skripal poisoned
6,180112,0.0,World events,Segei Skripal poisoned
6,180113,0.0,World events,Segei Skripal poisoned
6,180114,0.0,World events,Segei Skripal poisoned
6,180115,0.0,World events,Segei Skripal poisoned
6,180116,0.0,World events,Segei Skripal poisoned
6,180117,0.0,World events,Segei Skripal poisoned
6,180118,0.0,World events,Segei Skripal poisoned
6,180110,0.0,World events,Segei Skripal poisoned
6,180210,0.0,World events,Segei Skripal poisoned
6,180211,0.0,World events,Segei Skripal poisoned
6,180620,0.02097,World events,Segei Skripal poisoned
6,180307,7.2576800000000015,World events,Segei Skripal poisoned
6,180308,8.70123,World events,Segei Skripal poisoned
6,180309,3.39075,World events,Segei Skripal poisoned
6,180310,4.8742,World events,Segei Skripal poisoned
6,180311,4.22159,World events,Segei Skripal poisoned
6,180312,3.5051300000000003,World events,Segei Skripal poisoned
6,180313,11.64603,World events,Segei Skripal poisoned
6,180314,13.35199,World events,Segei Skripal poisoned
6,180306,6.43731,World events,Segei Skripal poisoned
6,180315,10.06481,World events,Segei Skripal poisoned
6,180317,5.4355699999999985,World events,Segei Skripal poisoned
6,180318,4.93153,World events,Segei Skripal poisoned
6,180319,4.14721,World events,Segei Skripal poisoned
6,180320,3.34668,World events,Segei Skripal poisoned
6,180321,4.37555,World events,Segei Skripal poisoned
6,180322,2.60448,World events,Segei Skripal poisoned
6,180323,3.21983,World events,Segei Skripal poisoned
6,180324,2.2785900000000003,World events,Segei Skripal poisoned
6,180316,7.724289999999999,World events,Segei Skripal poisoned
6,180326,3.82004,World events,Segei Skripal poisoned
6,180305,1.7196900000000002,World events,Segei Skripal poisoned
6,180303,0.0,World events,Segei Skripal poisoned
6,180213,0.0,World events,Segei Skripal poisoned
6,180214,0.0,World events,Segei Skripal poisoned
6,180215,0.0,World events,Segei Skripal poisoned
6,180216,0.0,World events,Segei Skripal poisoned
6,180217,0.0,World events,Segei Skripal poisoned
6,180218,0.0,World events,Segei Skripal poisoned
6,180219,0.0,World events,Segei Skripal poisoned
6,180220,0.0,World events,Segei Skripal poisoned
6,180304,0.0,World events,Segei Skripal poisoned
6,180221,0.0,World events,Segei Skripal poisoned
6,180223,0.0,World events,Segei Skripal poisoned
6,180224,0.0,World events,Segei Skripal poisoned
6,180225,0.0,World events,Segei Skripal poisoned
6,180226,0.0,World events,Segei Skripal poisoned
6,180227,0.0,World events,Segei Skripal poisoned
6,180228,0.0,World events,Segei Skripal poisoned
6,180301,0.0,World events,Segei Skripal poisoned
6,180302,0.0,World events,Segei Skripal poisoned
6,180222,0.0,World events,Segei Skripal poisoned
6,180621,0.01812,World events,Segei Skripal poisoned
6,180510,0.75336,World events,Segei Skripal poisoned
6,180623,0.03589,World events,Segei Skripal poisoned
6,181011,0.43384,World events,Segei Skripal poisoned
6,181012,0.32444,World events,Segei Skripal poisoned
6,181013,0.30372,World events,Segei Skripal poisoned
6,181014,0.40652,World events,Segei Skripal poisoned
6,181015,0.30144,World events,Segei Skripal poisoned
6,181016,0.32764,World events,Segei Skripal poisoned
6,181017,0.23259,World events,Segei Skripal poisoned
6,181018,0.68598,World events,Segei Skripal poisoned
6,181010,0.49433,World events,Segei Skripal poisoned
6,181019,0.10272,World events,Segei Skripal poisoned
6,181021,0.23372,World events,Segei Skripal poisoned
6,181022,0.4508,World events,Segei Skripal poisoned
6,181023,0.31728,World events,Segei Skripal poisoned
6,181024,0.27391,World events,Segei Skripal poisoned
6,181025,0.33282,World events,Segei Skripal poisoned
6,181026,0.25388,World events,Segei Skripal poisoned
6,181027,0.29523,World events,Segei Skripal poisoned
6,181028,0.29394000000000003,World events,Segei Skripal poisoned
6,181020,0.10384000000000003,World events,Segei Skripal poisoned
6,181029,0.10481,World events,Segei Skripal poisoned
6,181009,2.37456,World events,Segei Skripal poisoned
6,181007,0.2141,World events,Segei Skripal poisoned
6,180919,0.6297699999999999,World events,Segei Skripal poisoned
6,180920,1.0845,World events,Segei Skripal poisoned
6,180921,1.0982299999999998,World events,Segei Skripal poisoned
6,180922,0.48639,World events,Segei Skripal poisoned
6,180923,0.25307,World events,Segei Skripal poisoned
6,180924,0.24285,World events,Segei Skripal poisoned
6,180925,0.30503,World events,Segei Skripal poisoned
6,180926,1.69735,World events,Segei Skripal poisoned
6,181008,0.69498,World events,Segei Skripal poisoned
6,180927,1.98172,World events,Segei Skripal poisoned
6,180929,0.33584,World events,Segei Skripal poisoned
6,180930,1.10669,World events,Segei Skripal poisoned
6,181001,0.21375,World events,Segei Skripal poisoned
6,181002,0.23449,World events,Segei Skripal poisoned
6,181003,0.54811,World events,Segei Skripal poisoned
6,181004,1.5052299999999998,World events,Segei Skripal poisoned
6,181005,0.6708,World events,Segei Skripal poisoned
6,181006,0.29093,World events,Segei Skripal poisoned
6,180928,0.73011,World events,Segei Skripal poisoned
6,180918,0.33943,World events,Segei Skripal poisoned
6,181030,0.10495,World events,Segei Skripal poisoned
6,181101,0.12974000000000002,World events,Segei Skripal poisoned
6,181124,0.3816,World events,Segei Skripal poisoned
6,181125,0.07067999999999999,World events,Segei Skripal poisoned
6,181126,0.04602,World events,Segei Skripal poisoned
6,181127,0.02377,World events,Segei Skripal poisoned
6,181128,0.0396,World events,Segei Skripal poisoned
6,181129,0.08332,World events,Segei Skripal poisoned
6,181130,0.06552999999999999,World events,Segei Skripal poisoned
6,181201,0.6954199999999999,World events,Segei Skripal poisoned
6,181123,1.06081,World events,Segei Skripal poisoned
6,181202,0.4246,World events,Segei Skripal poisoned
6,181204,0.14189000000000002,World events,Segei Skripal poisoned
6,181205,0.08167999999999999,World events,Segei Skripal poisoned
6,181206,0.03816,World events,Segei Skripal poisoned
6,181207,0.07837000000000001,World events,Segei Skripal poisoned
6,181208,0.07186000000000001,World events,Segei Skripal poisoned
6,181209,0.6410600000000001,World events,Segei Skripal poisoned
6,180622,0.08156000000000001,World events,Segei Skripal poisoned
6,181211,0.037160000000000006,World events,Segei Skripal poisoned
6,181203,0.22616,World events,Segei Skripal poisoned
6,181031,0.17029,World events,Segei Skripal poisoned
6,181122,2.26666,World events,Segei Skripal poisoned
6,181120,0.0305,World events,Segei Skripal poisoned
6,181102,0.17102,World events,Segei Skripal poisoned
6,181103,0.03971,World events,Segei Skripal poisoned
6,181104,0.01661,World events,Segei Skripal poisoned
6,181105,0.01894,World events,Segei Skripal poisoned
6,181106,0.01436,World events,Segei Skripal poisoned
6,181107,0.02747,World events,Segei Skripal poisoned
6,181108,0.06509,World events,Segei Skripal poisoned
6,181109,0.139,World events,Segei Skripal poisoned
6,181121,0.04501,World events,Segei Skripal poisoned
6,181110,0.10321,World events,Segei Skripal poisoned
6,181112,0.35863,World events,Segei Skripal poisoned
6,181113,0.05763,World events,Segei Skripal poisoned
6,181114,0.05395,World events,Segei Skripal poisoned
6,181115,0.039,World events,Segei Skripal poisoned
6,181116,0.33203,World events,Segei Skripal poisoned
6,181117,0.33279000000000003,World events,Segei Skripal poisoned
6,181118,0.12161,World events,Segei Skripal poisoned
6,181119,0.08137,World events,Segei Skripal poisoned
6,181111,0.03348,World events,Segei Skripal poisoned
6,180917,1.06619,World events,Segei Skripal poisoned
6,181210,0.1059,World events,Segei Skripal poisoned
6,180915,1.08386,World events,Segei Skripal poisoned
6,180624,0.02714,World events,Segei Skripal poisoned
6,180717,0.99237,World events,Segei Skripal poisoned
6,180718,0.47694,World events,Segei Skripal poisoned
6,180719,1.37116,World events,Segei Skripal poisoned
6,180720,0.4319,World events,Segei Skripal poisoned
6,180721,0.1098,World events,Segei Skripal poisoned
6,180722,0.08221,World events,Segei Skripal poisoned
6,180723,0.03537,World events,Segei Skripal poisoned
6,180724,1.01163,World events,Segei Skripal poisoned
6,180725,0.95301,World events,Segei Skripal poisoned
6,180726,0.03662,World events,Segei Skripal poisoned
6,180727,0.07036,World events,Segei Skripal poisoned
6,180728,0.1878,World events,Segei Skripal poisoned
6,180729,0.30494,World events,Segei Skripal poisoned
6,180730,0.5595399999999999,World events,Segei Skripal poisoned
6,180731,0.08388,World events,Segei Skripal poisoned
6,180801,0.04378,World events,Segei Skripal poisoned
6,180715,0.33698,World events,Segei Skripal poisoned
6,180714,0.70391,World events,Segei Skripal poisoned
6,180713,0.98919,World events,Segei Skripal poisoned
6,180712,2.30596,World events,Segei Skripal poisoned
6,180916,1.03302,World events,Segei Skripal poisoned
6,180625,0.02737,World events,Segei Skripal poisoned
6,180626,0.08076,World events,Segei Skripal poisoned
6,180627,0.036410000000000005,World events,Segei Skripal poisoned
6,180628,0.03527,World events,Segei Skripal poisoned
6,180629,0.03722,World events,Segei Skripal poisoned
6,180630,0.07372000000000001,World events,Segei Skripal poisoned
6,180701,0.04796,World events,Segei Skripal poisoned
6,180802,0.02916,World events,Segei Skripal poisoned
6,180702,0.02436,World events,Segei Skripal poisoned
6,180704,3.76863,World events,Segei Skripal poisoned
6,180705,4.99596,World events,Segei Skripal poisoned
6,180706,1.50295,World events,Segei Skripal poisoned
6,180707,0.38327,World events,Segei Skripal poisoned
6,180708,0.43796,World events,Segei Skripal poisoned
6,180709,2.24965,World events,Segei Skripal poisoned
6,180710,0.56576,World events,Segei Skripal poisoned
6,180711,0.45701,World events,Segei Skripal poisoned
6,180703,0.07219,World events,Segei Skripal poisoned
6,180803,0.01519,World events,Segei Skripal poisoned
6,180716,0.7136,World events,Segei Skripal poisoned
6,180913,3.4998,World events,Segei Skripal poisoned
6,180827,0.1636,World events,Segei Skripal poisoned
6,180828,0.19147,World events,Segei Skripal poisoned
6,180829,0.02986,World events,Segei Skripal poisoned
6,180830,0.00717,World events,Segei Skripal poisoned
6,180831,0.06627999999999999,World events,Segei Skripal poisoned
6,180901,0.06787,World events,Segei Skripal poisoned
6,180903,0.0365,World events,Segei Skripal poisoned
6,180904,0.22634,World events,Segei Skripal poisoned
6,180826,0.18638,World events,Segei Skripal poisoned
6,180905,1.77649,World events,Segei Skripal poisoned
6,180907,1.01659,World events,Segei Skripal poisoned
6,180908,0.8469200000000001,World events,Segei Skripal poisoned
6,180909,1.5471700000000002,World events,Segei Skripal poisoned
6,180910,0.37585,World events,Segei Skripal poisoned
6,180911,0.63653,World events,Segei Skripal poisoned
6,180912,2.48076,World events,Segei Skripal poisoned
6,180804,0.00818,World events,Segei Skripal poisoned
6,180914,1.85936,World events,Segei Skripal poisoned
6,180906,2.54399,World events,Segei Skripal poisoned
6,180825,0.02364,World events,Segei Skripal poisoned
6,180902,0.035410000000000004,World events,Segei Skripal poisoned
6,180823,0.05369,World events,Segei Skripal poisoned
6,180805,0.20439,World events,Segei Skripal poisoned
6,180824,0.10638,World events,Segei Skripal poisoned
6,180807,0.16284,World events,Segei Skripal poisoned
6,180808,0.6721600000000001,World events,Segei Skripal poisoned
6,180809,2.0092,World events,Segei Skripal poisoned
6,180810,0.46146,World events,Segei Skripal poisoned
6,180811,0.07922,World events,Segei Skripal poisoned
6,180812,0.07066,World events,Segei Skripal poisoned
6,180813,0.11686,World events,Segei Skripal poisoned
6,180806,0.058420000000000014,World events,Segei Skripal poisoned
6,180815,0.06527000000000001,World events,Segei Skripal poisoned
6,180814,0.23044,World events,Segei Skripal poisoned
6,180821,0.0458,World events,Segei Skripal poisoned
6,180820,0.06035,World events,Segei Skripal poisoned
6,180819,0.0495,World events,Segei Skripal poisoned
6,180822,0.10187,World events,Segei Skripal poisoned
6,180817,0.03113,World events,Segei Skripal poisoned
